xField[m],yField[m]
0.000000,72.000000
0.000000,0.000000
118.000000,0.000000
118.000000,72.000000
time[ISO-UTC],xPos[m],yPos[m],Latitude[deg],Longitude[deg],speed[km/h],hr[bpm],numSatFix[-],hdop[-]
20181031T183853200,47.067308,42.113224,46.371369,6.228506,1.543320,9.686644e+01,NaN,NaN
20181031T183853300,47.003804,42.115192,46.371369,6.228506,1.586880,9.686644e+01,NaN,NaN
20181031T183853400,46.976995,42.118717,46.371369,6.228506,1.603080,9.686644e+01,NaN,NaN
20181031T183853500,46.940299,42.117160,46.371368,6.228506,1.651680,9.704956e+01,NaN,NaN
20181031T183853600,46.923378,42.125766,46.371368,6.228506,1.634400,9.704956e+01,NaN,NaN
20181031T183853700,46.932600,42.156460,46.371368,6.228505,1.615320,9.704956e+01,NaN,NaN
20181031T183853800,46.942487,42.161542,46.371369,6.228505,1.539000,9.704956e+01,NaN,NaN
20181031T183853900,46.972148,42.176786,46.371369,6.228505,1.444680,9.704956e+01,NaN,NaN
20181031T183854000,46.991922,42.186948,46.371369,6.228505,1.288800,9.704956e+01,NaN,NaN
20181031T183854100,47.004662,42.210799,46.371369,6.228505,1.137600,9.704956e+01,NaN,NaN
20181031T183854200,47.003997,42.236411,46.371369,6.228505,0.952560,9.704956e+01,NaN,NaN
20181031T183854300,47.020254,42.253418,46.371370,6.228505,0.815760,9.728037e+01,NaN,NaN
20181031T183854400,47.049915,42.268662,46.371370,6.228505,0.794520,9.728037e+01,NaN,NaN
20181031T183854500,47.099350,42.294068,46.371370,6.228505,0.838080,9.728037e+01,NaN,NaN
20181031T183854600,47.169224,42.304025,46.371371,6.228505,0.996120,9.728037e+01,NaN,NaN
20181031T183854700,47.222177,42.322588,46.371371,6.228505,1.194120,9.728037e+01,NaN,NaN
20181031T183854800,47.275129,42.341151,46.371372,6.228505,1.355400,9.728037e+01,NaN,NaN
20181031T183854900,47.372477,42.321970,46.371373,6.228506,1.534320,9.728037e+01,NaN,NaN
20181031T183855000,47.474671,42.244721,46.371373,6.228507,1.806480,9.728037e+01,NaN,NaN
20181031T183855100,47.575536,42.218696,46.371374,6.228508,2.121120,9.755373e+01,NaN,NaN
20181031T183855200,47.703874,42.163534,46.371375,6.228510,2.543400,9.755373e+01,NaN,NaN
20181031T183855300,47.849134,42.099766,46.371375,6.228511,2.993760,9.755373e+01,NaN,NaN
20181031T183855400,47.950663,42.048129,46.371376,6.228512,3.312000,9.755373e+01,NaN,NaN
20181031T183855500,48.074820,42.025423,46.371377,6.228514,3.592440,9.755373e+01,NaN,NaN
20181031T183855600,48.218085,42.038493,46.371378,6.228514,3.872880,9.755373e+01,NaN,NaN
20181031T183855700,48.394529,42.059963,46.371380,6.228515,4.178880,9.755373e+01,NaN,NaN
20181031T183855800,48.577342,42.093358,46.371381,6.228516,4.615200,9.755373e+01,NaN,NaN
20181031T183855900,48.737529,42.097822,46.371383,6.228517,4.903560,9.785511e+01,NaN,NaN
20181031T183856000,48.861685,42.075116,46.371384,6.228518,5.038920,9.785511e+01,NaN,NaN
20181031T183856100,49.009133,42.055730,46.371385,6.228519,5.194080,9.785511e+01,NaN,NaN
20181031T183856200,49.169985,42.034581,46.371386,6.228520,5.287320,9.785511e+01,NaN,NaN
20181031T183856300,49.331501,41.987819,46.371387,6.228521,5.331240,9.785511e+01,NaN,NaN
20181031T183856400,49.482466,41.961589,46.371388,6.228523,5.461200,9.785511e+01,NaN,NaN
20181031T183856500,49.624209,41.904665,46.371389,6.228524,5.542560,9.785511e+01,NaN,NaN
20181031T183856600,49.795612,41.862984,46.371390,6.228526,5.648760,9.785511e+01,NaN,NaN
20181031T183856700,49.970533,41.814460,46.371391,6.228527,5.741280,9.785511e+01,NaN,NaN
20181031T183856800,50.146119,41.740324,46.371392,6.228529,5.738400,9.818071e+01,NaN,NaN
20181031T183856900,50.287861,41.683399,46.371393,6.228531,5.739840,9.818071e+01,NaN,NaN
20181031T183857000,50.440156,41.605944,46.371394,6.228532,5.796000,9.818071e+01,NaN,NaN
20181031T183857100,50.605854,41.526726,46.371395,6.228534,5.816160,9.818071e+01,NaN,NaN
20181031T183857200,50.748926,41.418576,46.371396,6.228536,5.848560,9.818071e+01,NaN,NaN
20181031T183857300,50.898368,41.322352,46.371397,6.228538,5.872680,9.818071e+01,NaN,NaN
20181031T183857400,51.033741,41.253503,46.371398,6.228540,5.874120,9.818071e+01,NaN,NaN
20181031T183857500,51.190217,41.143591,46.371398,6.228542,5.919840,9.818071e+01,NaN,NaN
20181031T183857600,51.319220,41.062816,46.371399,6.228544,5.884920,9.852648e+01,NaN,NaN
20181031T183857700,51.472844,40.934136,46.371400,6.228546,5.894280,9.852648e+01,NaN,NaN
20181031T183857800,51.608882,40.839674,46.371400,6.228548,5.878080,9.852648e+01,NaN,NaN
20181031T183857900,51.725810,40.709436,46.371401,6.228550,5.901120,9.852648e+01,NaN,NaN
20181031T183858000,51.849108,40.591124,46.371401,6.228553,5.919840,9.852648e+01,NaN,NaN
20181031T183858100,51.946262,40.450724,46.371401,6.228555,5.936040,9.852648e+01,NaN,NaN
20181031T183858200,52.033530,40.305243,46.371402,6.228557,5.947560,9.852648e+01,NaN,NaN
20181031T183858300,52.106728,40.187137,46.371402,6.228559,5.945040,9.852648e+01,NaN,NaN
20181031T183858400,52.179926,40.069031,46.371402,6.228561,5.954760,9.887262e+01,NaN,NaN
20181031T183858500,52.303889,39.925106,46.371402,6.228563,6.005880,9.887262e+01,NaN,NaN
20181031T183858600,52.410930,39.789787,46.371403,6.228565,6.053760,9.887262e+01,NaN,NaN
20181031T183858700,52.465877,39.731513,46.371403,6.228566,5.904360,9.887262e+01,NaN,NaN
20181031T183858800,52.532040,39.627094,46.371403,6.228568,5.792760,9.887262e+01,NaN,NaN
20181031T183858900,52.591834,39.510750,46.371403,6.228569,5.673240,9.887262e+01,NaN,NaN
20181031T183859000,52.648111,39.401250,46.371403,6.228571,5.579280,9.887262e+01,NaN,NaN
20181031T183859100,52.701535,39.272981,46.371403,6.228573,5.466240,9.887262e+01,NaN,NaN
20181031T183859200,52.754959,39.144712,46.371403,6.228575,5.368320,9.887262e+01,NaN,NaN
20181031T183859300,52.800018,39.081356,46.371403,6.228576,5.195880,9.927843e+01,NaN,NaN
20181031T183859400,52.880251,38.949562,46.371403,6.228578,5.121360,9.927843e+01,NaN,NaN
20181031T183859500,52.949267,38.863913,46.371403,6.228579,4.922640,9.927843e+01,NaN,NaN
20181031T183859600,52.994327,38.800556,46.371403,6.228580,4.644000,9.927843e+01,NaN,NaN
20181031T183859700,53.049274,38.742282,46.371403,6.228581,4.503240,9.927843e+01,NaN,NaN
20181031T183859800,53.089487,38.736994,46.371404,6.228581,4.232160,9.927843e+01,NaN,NaN
20181031T183859900,53.109261,38.747157,46.371404,6.228581,3.915000,9.927843e+01,NaN,NaN
20181031T183900000,53.145956,38.748714,46.371404,6.228582,3.562560,9.927843e+01,NaN,NaN
20181031T183900100,53.197579,38.818502,46.371405,6.228581,3.269160,9.981432e+01,NaN,NaN
20181031T183900200,53.225439,39.031803,46.371406,6.228579,3.276000,9.981432e+01,NaN,NaN
20181031T183900300,53.261663,39.180191,46.371407,6.228577,3.346200,9.981432e+01,NaN,NaN
20181031T183900400,53.264044,39.345792,46.371407,6.228575,3.341880,9.981432e+01,NaN,NaN
20181031T183900500,53.324225,39.471887,46.371409,6.228574,3.441600,9.981432e+01,NaN,NaN
20181031T183900600,53.394292,39.603063,46.371410,6.228573,3.693960,9.981432e+01,NaN,NaN
20181031T183900700,53.460177,39.766695,46.371411,6.228572,3.991320,9.981432e+01,NaN,NaN
20181031T183900800,53.515510,39.950859,46.371412,6.228570,4.425480,9.981432e+01,NaN,NaN
20181031T183900900,53.498117,40.106297,46.371412,6.228568,4.854960,1.003902e+02,NaN,NaN
20181031T183901000,53.508391,40.353817,46.371414,6.228565,5.474880,1.003902e+02,NaN,NaN
20181031T183901100,53.497368,40.521180,46.371414,6.228563,6.014880,1.003902e+02,NaN,NaN
20181031T183901200,53.437574,40.637524,46.371414,6.228561,6.107400,1.003902e+02,NaN,NaN
20181031T183901300,53.321310,40.742148,46.371414,6.228560,6.198120,1.003902e+02,NaN,NaN
20181031T183901400,53.258664,40.839723,46.371414,6.228558,6.202080,1.003902e+02,NaN,NaN
20181031T183901500,53.184137,41.009055,46.371414,6.228556,6.288480,1.003902e+02,NaN,NaN
20181031T183901600,53.067873,41.113679,46.371413,6.228554,6.317640,1.003902e+02,NaN,NaN
20181031T183901700,52.934023,41.252523,46.371413,6.228551,6.381000,1.003902e+02,NaN,NaN
20181031T183901800,52.759960,41.396653,46.371412,6.228549,6.517080,1.010022e+02,NaN,NaN
20181031T183901900,52.583045,41.522015,46.371411,6.228546,6.701040,1.010022e+02,NaN,NaN
20181031T183902000,52.368576,41.550213,46.371409,6.228544,6.757200,1.010022e+02,NaN,NaN
20181031T183902100,52.159812,41.615950,46.371408,6.228543,6.852960,1.010022e+02,NaN,NaN
20181031T183902200,51.961600,41.661155,46.371407,6.228541,6.989760,1.010022e+02,NaN,NaN
20181031T183902300,51.755688,41.745660,46.371405,6.228539,7.170480,1.010022e+02,NaN,NaN
20181031T183902400,51.535707,41.857540,46.371404,6.228536,7.499160,1.010022e+02,NaN,NaN
20181031T183902500,51.342535,41.965895,46.371403,6.228534,7.688520,1.010022e+02,NaN,NaN
20181031T183902600,51.179024,42.089495,46.371402,6.228531,7.837200,1.016189e+02,NaN,NaN
20181031T183902700,50.985188,42.223463,46.371401,6.228529,7.941960,1.016189e+02,NaN,NaN
20181031T183902800,50.761690,42.342187,46.371400,6.228526,7.979400,1.016189e+02,NaN,NaN
20181031T183902900,50.559295,42.419848,46.371398,6.228524,8.011440,1.016189e+02,NaN,NaN
20181031T183903000,50.401489,42.580985,46.371398,6.228521,8.020440,1.016189e+02,NaN,NaN
20181031T183903100,50.281044,42.718066,46.371398,6.228519,7.946640,1.016189e+02,NaN,NaN
20181031T183903200,50.155087,42.938829,46.371397,6.228515,8.042760,1.016189e+02,NaN,NaN
20181031T183903300,50.042534,43.157829,46.371397,6.228512,8.154000,1.016189e+02,NaN,NaN
20181031T183903400,49.947567,43.342611,46.371397,6.228509,8.127000,1.022314e+02,NaN,NaN
20181031T183903500,49.793279,43.496904,46.371397,6.228507,8.136000,1.022314e+02,NaN,NaN
20181031T183903600,49.629961,43.741723,46.371396,6.228503,8.294760,1.022314e+02,NaN,NaN
20181031T183903700,49.514556,43.941954,46.371396,6.228500,8.378640,1.022314e+02,NaN,NaN
20181031T183903800,49.358938,44.147473,46.371396,6.228497,8.464320,1.022314e+02,NaN,NaN
20181031T183903900,49.256272,44.371554,46.371396,6.228493,8.565840,1.022314e+02,NaN,NaN
20181031T183904000,49.160641,44.581948,46.371396,6.228490,8.627760,1.022314e+02,NaN,NaN
20181031T183904100,49.057975,44.806030,46.371396,6.228487,8.775000,1.022314e+02,NaN,NaN
20181031T183904200,48.941905,45.031874,46.371396,6.228484,8.863200,1.022314e+02,NaN,NaN
20181031T183904300,48.789139,45.256161,46.371396,6.228480,8.986320,1.026723e+02,NaN,NaN
20181031T183904400,48.636374,45.480449,46.371396,6.228477,9.182160,1.026723e+02,NaN,NaN
20181031T183904500,48.503382,45.714899,46.371396,6.228473,9.352080,1.026723e+02,NaN,NaN
20181031T183904600,48.332837,45.852186,46.371395,6.228471,9.372960,1.026723e+02,NaN,NaN
20181031T183904700,48.190623,46.055943,46.371395,6.228468,9.391680,1.026723e+02,NaN,NaN
20181031T183904800,48.057631,46.290393,46.371394,6.228464,9.370440,1.026723e+02,NaN,NaN
20181031T183904900,47.848396,46.502961,46.371394,6.228460,9.478440,1.026723e+02,NaN,NaN
20181031T183905000,47.597425,46.650823,46.371392,6.228457,9.665640,1.026723e+02,NaN,NaN
20181031T183905100,47.381155,46.877079,46.371391,6.228453,9.846000,1.030299e+02,NaN,NaN
20181031T183905200,47.209945,47.039979,46.371391,6.228450,9.900360,1.030299e+02,NaN,NaN
20181031T183905300,47.011261,47.232016,46.371390,6.228447,9.883800,1.030299e+02,NaN,NaN
20181031T183905400,46.840051,47.394915,46.371389,6.228444,9.759240,1.030299e+02,NaN,NaN
20181031T183905500,46.638321,47.446965,46.371388,6.228442,9.592560,1.030299e+02,NaN,NaN
20181031T183905600,46.490403,47.613183,46.371387,6.228440,9.458640,1.030299e+02,NaN,NaN
20181031T183905700,46.357411,47.847634,46.371387,6.228436,9.381600,1.030299e+02,NaN,NaN
20181031T183905800,46.226414,48.005246,46.371387,6.228433,9.246960,1.030299e+02,NaN,NaN
20181031T183905900,46.053681,48.098152,46.371386,6.228431,8.951400,1.033350e+02,NaN,NaN
20181031T183906000,46.002251,48.149583,46.371386,6.228430,8.334360,1.033350e+02,NaN,NaN
20181031T183906100,46.057392,48.212527,46.371386,6.228430,7.562160,1.033350e+02,NaN,NaN
20181031T183906200,46.122419,48.280553,46.371387,6.228430,6.922800,1.033350e+02,NaN,NaN
20181031T183906300,46.087717,48.202159,46.371386,6.228430,6.008760,1.033350e+02,NaN,NaN
20181031T183906400,46.183349,47.991764,46.371386,6.228433,5.601960,1.033350e+02,NaN,NaN
20181031T183906500,46.269093,47.776289,46.371386,6.228436,5.423760,1.033350e+02,NaN,NaN
20181031T183906600,46.435262,47.550239,46.371387,6.228440,5.473800,1.033350e+02,NaN,NaN
20181031T183906700,46.528899,47.416683,46.371387,6.228442,5.349240,1.033350e+02,NaN,NaN
20181031T183906800,46.592017,47.172276,46.371386,6.228445,5.366520,1.036365e+02,NaN,NaN
20181031T183906900,46.702853,46.762062,46.371386,6.228451,5.987160,1.036365e+02,NaN,NaN
20181031T183907000,46.773476,46.357135,46.371384,6.228456,6.941520,1.036365e+02,NaN,NaN
20181031T183907100,46.839253,46.010278,46.371384,6.228460,7.925400,1.036365e+02,NaN,NaN
20181031T183907200,46.938873,45.646208,46.371383,6.228465,9.070920,1.036365e+02,NaN,NaN
20181031T183907300,47.094962,45.293857,46.371383,6.228470,10.475280,1.036365e+02,NaN,NaN
20181031T183907400,47.251716,44.915894,46.371382,6.228475,11.422800,1.036365e+02,NaN,NaN
20181031T183907500,47.368923,44.517606,46.371382,6.228480,12.336840,1.036365e+02,NaN,NaN
20181031T183907600,47.513602,44.090179,46.371381,6.228486,13.076640,1.040177e+02,NaN,NaN
20181031T183907700,47.678056,43.672916,46.371381,6.228492,13.991760,1.040177e+02,NaN,NaN
20181031T183907800,47.829964,43.353022,46.371381,6.228497,14.618880,1.040177e+02,NaN,NaN
20181031T183907900,48.034824,43.051690,46.371381,6.228501,14.622480,1.040177e+02,NaN,NaN
20181031T183908000,48.235973,42.635984,46.371381,6.228507,14.758200,1.040177e+02,NaN,NaN
20181031T183908100,48.343486,42.353833,46.371381,6.228511,14.782680,1.040177e+02,NaN,NaN
20181031T183908200,48.487694,42.073239,46.371381,6.228515,14.522400,1.040177e+02,NaN,NaN
20181031T183908300,48.695407,41.790677,46.371381,6.228520,14.328000,1.040177e+02,NaN,NaN
20181031T183908400,48.889909,41.631096,46.371382,6.228523,13.963680,1.044515e+02,NaN,NaN
20181031T183908500,49.139550,41.534460,46.371384,6.228525,13.440600,1.044515e+02,NaN,NaN
20181031T183908600,49.383487,41.400286,46.371385,6.228529,12.858480,1.044515e+02,NaN,NaN
20181031T183908700,49.623714,41.151736,46.371386,6.228533,12.329280,1.044515e+02,NaN,NaN
20181031T183908800,49.962145,40.979613,46.371388,6.228537,12.150720,1.044515e+02,NaN,NaN
20181031T183908900,50.348683,40.884121,46.371390,6.228540,12.163680,1.044515e+02,NaN,NaN
20181031T183909000,50.645572,40.768510,46.371392,6.228543,11.841840,1.044515e+02,NaN,NaN
20181031T183909100,50.969935,40.623762,46.371394,6.228547,11.796840,1.044515e+02,NaN,NaN
20181031T183909200,51.248380,40.446763,46.371396,6.228551,11.763720,1.044515e+02,NaN,NaN
20181031T183909300,51.526160,40.295377,46.371398,6.228554,11.595960,1.049623e+02,NaN,NaN
20181031T183909400,51.832936,40.184847,46.371400,6.228557,11.717640,1.049623e+02,NaN,NaN
20181031T183909500,52.180591,40.043418,46.371402,6.228561,11.992320,1.049623e+02,NaN,NaN
20181031T183909600,52.478810,39.876582,46.371403,6.228565,12.189960,1.049623e+02,NaN,NaN
20181031T183909700,52.766477,39.730277,46.371405,6.228568,12.260880,1.049623e+02,NaN,NaN
20181031T183909800,53.030852,39.580654,46.371407,6.228571,12.191400,1.049623e+02,NaN,NaN
20181031T183909900,53.253492,39.366323,46.371407,6.228575,11.974320,1.049623e+02,NaN,NaN
20181031T183910000,53.482502,39.163918,46.371409,6.228579,11.844720,1.049623e+02,NaN,NaN
20181031T183910100,53.682516,38.920656,46.371409,6.228583,11.639880,1.055087e+02,NaN,NaN
20181031T183910200,53.796398,38.650431,46.371409,6.228587,11.550960,1.055087e+02,NaN,NaN
20181031T183910300,53.957528,38.361231,46.371409,6.228591,11.609280,1.055087e+02,NaN,NaN
20181031T183910400,54.135580,38.063425,46.371409,6.228595,11.585160,1.055087e+02,NaN,NaN
20181031T183910500,54.226171,37.789880,46.371409,6.228599,11.404080,1.055087e+02,NaN,NaN
20181031T183910600,54.199641,37.525354,46.371407,6.228602,11.328840,1.055087e+02,NaN,NaN
20181031T183910700,54.197067,37.238534,46.371406,6.228605,11.233440,1.055087e+02,NaN,NaN
20181031T183910800,54.195158,36.926101,46.371405,6.228609,11.141280,1.055087e+02,NaN,NaN
20181031T183910900,54.125562,36.648093,46.371403,6.228612,11.149920,1.060577e+02,NaN,NaN
20181031T183911000,54.044750,36.416229,46.371402,6.228614,11.148480,1.060577e+02,NaN,NaN
20181031T183911100,54.032289,36.124328,46.371400,6.228617,11.125440,1.060577e+02,NaN,NaN
20181031T183911200,53.998724,35.873489,46.371399,6.228620,10.960920,1.060577e+02,NaN,NaN
20181031T183911300,53.904507,35.643387,46.371397,6.228622,10.764000,1.060577e+02,NaN,NaN
20181031T183911400,53.742604,35.447710,46.371395,6.228623,10.564920,1.060577e+02,NaN,NaN
20181031T183911500,53.614545,35.234821,46.371393,6.228625,10.330560,1.060577e+02,NaN,NaN
20181031T183911600,53.455494,35.057912,46.371391,6.228626,10.038240,1.060577e+02,NaN,NaN
20181031T183911700,53.282375,34.908379,46.371389,6.228627,9.858240,1.060577e+02,NaN,NaN
20181031T183911800,53.080923,34.692376,46.371387,6.228628,9.771480,1.065972e+02,NaN,NaN
20181031T183911900,52.929572,34.476168,46.371385,6.228630,9.583920,1.065972e+02,NaN,NaN
20181031T183912000,52.795143,34.251353,46.371383,6.228631,9.412560,1.065972e+02,NaN,NaN
20181031T183912100,52.560707,34.148170,46.371381,6.228631,9.293040,1.065972e+02,NaN,NaN
20181031T183912200,52.377035,34.019168,46.371378,6.228632,9.244080,1.065972e+02,NaN,NaN
20181031T183912300,52.196881,33.883322,46.371376,6.228632,9.102600,1.065972e+02,NaN,NaN
20181031T183912400,52.009692,33.761163,46.371375,6.228632,8.964000,1.065972e+02,NaN,NaN
20181031T183912500,51.738560,33.656423,46.371372,6.228632,9.056520,1.065972e+02,NaN,NaN
20181031T183912600,51.557741,33.546190,46.371370,6.228632,9.121680,1.070806e+02,NaN,NaN
20181031T183912700,51.317600,33.405469,46.371367,6.228632,9.112680,1.070806e+02,NaN,NaN
20181031T183912800,51.146668,33.300317,46.371366,6.228633,8.935560,1.070806e+02,NaN,NaN
20181031T183912900,50.958149,33.229384,46.371364,6.228632,8.853120,1.070806e+02,NaN,NaN
20181031T183913000,50.739970,33.143207,46.371362,6.228632,8.807760,1.070806e+02,NaN,NaN
20181031T183913100,50.551451,33.072274,46.371360,6.228632,8.640360,1.070806e+02,NaN,NaN
20181031T183913200,50.291729,33.042609,46.371358,6.228631,8.594280,1.070806e+02,NaN,NaN
20181031T183913300,50.109580,32.983601,46.371356,6.228630,8.609040,1.070806e+02,NaN,NaN
20181031T183913400,49.875144,32.880417,46.371354,6.228630,8.613000,1.074671e+02,NaN,NaN
20181031T183913500,49.692995,32.821409,46.371352,6.228630,8.317800,1.074671e+02,NaN,NaN
20181031T183913600,49.607529,32.768833,46.371351,6.228630,7.958160,1.074671e+02,NaN,NaN
20181031T183913700,49.571499,32.741664,46.371351,6.228630,7.556040,1.074671e+02,NaN,NaN
20181031T183913800,49.448007,32.738757,46.371350,6.228629,7.247520,1.074671e+02,NaN,NaN
20181031T183913900,49.385168,32.715113,46.371349,6.228629,6.723360,1.074671e+02,NaN,NaN
20181031T183914000,49.292002,32.701837,46.371348,6.228629,6.189840,1.074671e+02,NaN,NaN
20181031T183914100,49.253119,32.655899,46.371348,6.228629,5.771520,1.074671e+02,NaN,NaN
20181031T183914200,49.194462,32.599798,46.371347,6.228629,5.225400,1.074671e+02,NaN,NaN
20181031T183914300,49.092074,32.555828,46.371346,6.228629,4.618080,1.077205e+02,NaN,NaN
20181031T183914400,49.088750,32.683891,46.371347,6.228627,4.059360,1.077205e+02,NaN,NaN
20181031T183914500,49.052441,32.924774,46.371347,6.228625,4.037400,1.077205e+02,NaN,NaN
20181031T183914600,49.014608,33.095662,46.371348,6.228622,4.093200,1.077205e+02,NaN,NaN
20181031T183914700,48.961184,33.223931,46.371348,6.228620,4.147920,1.077205e+02,NaN,NaN
20181031T183914800,48.782939,33.400518,46.371347,6.228617,4.385880,1.077205e+02,NaN,NaN
20181031T183914900,48.697859,33.590380,46.371347,6.228615,4.775400,1.077205e+02,NaN,NaN
20181031T183915000,48.672102,33.810731,46.371348,6.228612,5.190480,1.077205e+02,NaN,NaN
20181031T183915100,48.762136,34.073290,46.371350,6.228610,5.709240,1.078730e+02,NaN,NaN
20181031T183915200,48.813952,34.264297,46.371351,6.228608,6.160320,1.078730e+02,NaN,NaN
20181031T183915300,48.901799,34.482474,46.371353,6.228606,6.696720,1.078730e+02,NaN,NaN
20181031T183915400,48.914925,34.748763,46.371354,6.228603,7.325280,1.078730e+02,NaN,NaN
20181031T183915500,48.903430,35.062958,46.371355,6.228599,7.691400,1.078730e+02,NaN,NaN
20181031T183915600,48.867120,35.303840,46.371356,6.228596,8.068680,1.078730e+02,NaN,NaN
20181031T183915700,48.805525,35.618241,46.371356,6.228592,8.608320,1.078730e+02,NaN,NaN
20181031T183915800,48.786137,35.850517,46.371357,6.228589,8.776800,1.078730e+02,NaN,NaN
20181031T183915900,48.786524,36.092956,46.371358,6.228586,8.914680,1.079905e+02,NaN,NaN
